"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"CH","2018-05-03","84.6","1.0784","5.8475","Mookie Betts",605141,501985,"field_out","hit_into_play",,,,,"6","Mookie Betts grounds out softly, first baseman Joey Gallo to pitcher Mike Minor.  ","R","R","L","TEX","BOS","X",3,"ground_ball",1,2,2018,"1.4855","1.2182","0.7833","2.1521","null","null","null",2,6,"Top","134.33","187.58",,,455139,,"180504_023013","-3.5051","-122.9919","-4.5428","15.3448","24.6726","-19.5152","3.2275","1.3792","2","50.2","-50.1390","83.3400","2047","5.5310",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.9677","0.170","0.154","0.00",1,0,0,1,56,"4","Changeup",10,3,3,10,3,10,3,10
"FF","2018-05-03","90.4","1.0000","5.8406","Mookie Betts",605141,501985,"null","ball",,,,,"12","null","R","R","L","TEX","BOS","B","null","null",0,2,2018,"0.8101","1.2937","0.2050","5.0347","null","null","null",2,6,"Top","null","null",,,455139,,"180504_022946","-3.5993","-131.4601","1.2101","9.8902","26.1457","-18.0025","3.3214","1.5473","null","null","null","89.3620","2356","5.5450",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.9539","null","null","null","null","null","null","null",56,"3","4-Seam Fastball",10,3,3,10,3,10,3,10
"SL","2018-05-03","86.7","1.0523","5.7784","Mookie Betts",605141,501985,"null","foul",,,,,"1","null","R","R","L","TEX","BOS","S","null","null",0,1,2018,"0.1307","1.3856","-0.2932","2.8500","null","null","null",2,6,"Top","null","null",,,455139,,"180504_022908","-3.4261","-126.1705","-3.5483","2.0104","23.7628","-17.2753","3.2275","1.3792","153","81.4","77.8593","85.8080","2487","5.5440",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.9543","null","null","null","null","null","null","null",56,"2","Slider",10,3,3,10,3,10,3,10
"FF","2018-05-03","89.1","1.0043","5.8540","Mookie Betts",605141,501985,"null","called_strike",,,,,"1","null","R","R","L","TEX","BOS","S","null","null",0,0,2018,"0.7243","1.3558","-0.5392","3.4547","null","null","null",2,6,"Top","null","null",,,455139,,"180504_022851","-5.1908","-129.5261","-2.6122","8.9971","25.7343","-16.9873","3.3875","1.5833","null","null","null","88.0540","2437","5.5790",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.9202","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",10,3,3,10,3,10,3,10
"CH","2018-05-03","85.8","1.2592","5.7630","Mookie Betts",605141,501985,"sac_fly","hit_into_play_score",,,,,"12","Mookie Betts out on a sacrifice fly to right fielder Nomar Mazara.   Eduardo Nunez scores.    Blake Swihart to 3rd.  ","R","R","L","TEX","BOS","X",9,"fly_ball",1,0,2018,"1.1908","1.2163","0.8349","2.6693","456488.00","596119.00","543877.00",1,4,"Top","171.36","71.07",,,455139,,"180504_012705","-3.3559","-124.8710","-3.4557","12.9628","25.4858","-19.1651","3.1953","1.3470","320","91.7","36.7850","85.2670","2188","5.9660",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.5330","0.040","0.070","0.00",1,0,0,3,33,"2","Changeup",4,2,2,4,2,4,2,4
"CH","2018-05-03","85.6","1.3792","5.7518","Mookie Betts",605141,501985,"null","ball",,,,,"14","null","R","R","L","TEX","BOS","B","null","null",0,0,2018,"1.2854","1.0092","1.2868","1.2650","456488.00","596119.00","543877.00",1,4,"Top","null","null",,,455139,,"180504_012630","-2.6584","-124.4515","-6.1737","13.4402","23.9827","-21.0916","3.1211","1.4954","null","null","null","84.1870","2117","5.3220",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"55.1772","null","null","null","null","null","null","null",33,"1","Changeup",4,2,2,4,2,4,2,4
"FF","2018-05-03","92.9","0.9287","5.7591","Mookie Betts",605141,501985,"home_run","hit_into_play_score",,,,,"9","Mookie Betts homers (12) on a line drive to left center field.  ","R","R","L","TEX","BOS","X","null","line_drive",2,0,2018,"0.8592","1.6083","0.3792","1.7908","null","null","null",2,3,"Top","50.65","40.30",,,455139,,"180504_005258","-3.2573","-135.1239","-7.8452","11.1468","28.7783","-11.1576","3.1941","1.3458","413","108.5","23.1280","92.6460","2603","6.1110",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.3875","0.993","1.930","2.00",1,0,3,6,18,"3","4-Seam Fastball",2,0,0,2,0,2,0,2
"CH","2018-05-03","86.7","1.1259","5.8960","Mookie Betts",605141,501985,"null","ball",,,,,"12","null","R","R","L","TEX","BOS","B","null","null",1,0,2018,"1.2745","1.2863","0.9255","3.1610","null","null","null",2,3,"Top","null","null",,,455139,,"180504_005236","-2.9086","-126.0555","-2.8112","13.6609","25.0889","-18.6792","3.1582","1.4954","null","null","null","85.0360","2226","5.2080",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"55.2910","null","null","null","null","null","null","null",18,"2","Changeup",2,0,0,2,0,2,0,2
"FF","2018-05-03","92.4","1.0171","5.8106","Mookie Betts",605141,501985,"null","ball",,,,,"8","null","R","R","L","TEX","BOS","B","null","null",0,0,2018,"0.7596","1.6526","-0.0903","1.5067","null","null","null",2,3,"Top","null","null",,,455139,,"180504_005221","-4.4398","-134.3345","-8.6945","10.0689","27.6316","-10.6821","3.2324","1.5510","null","null","null","92.2210","2603","6.1190",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.3801","null","null","null","null","null","null","null",18,"1","4-Seam Fastball",2,0,0,2,0,2,0,2
"FF","2018-05-03","93.2","1.0189","6.0177","Mookie Betts",605141,501985,"field_out","hit_into_play",,,,,"5","Mookie Betts flies out to left fielder Ryan Rua.  ","R","R","L","TEX","BOS","X",7,"fly_ball",0,0,2018,"0.7831","1.3959","0.1418","2.2964","null","null","null",0,1,"Top","83.60","98.54",,,455139,,"180504_001401","-3.9131","-135.4587","-6.7281","10.3551","30.5991","-14.0161","3.2670","1.4929","258","88.3","51.9970","92.3380","2324","5.9170",529873,501985,455139,608336,643396,600524,595777,607387,592261,608577,"54.5820","0.006","0.008","0.00",1,0,0,3,1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2018-05-02","92.9","1.8026","5.7496","Mookie Betts",605141,518633,"home_run","hit_into_play_score",,,,,"3","Mookie Betts homers (11) on a fly ball to center field.  ","R","R","L","BOS","KC","X","null","fly_ball",1,2,2018,"0.9023","1.3094","0.7083","3.0587","null","null","null",1,7,"Bot","101.90","13.39",,,460077,,"180502_191319","-4.7830","-135.2492","-4.0044","12.1047","28.3639","-15.4307","3.0871","1.3319","440","103.7","26.5920","93.1860","2347","6.3470",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.1534","0.927","1.831","2.00",1,0,3,6,57,"4","2-Seam Fastball",4,3,4,3,3,4,4,3
"FF","2018-05-02","91.8","1.7878","5.8025","Mookie Betts",605141,518633,"null","ball",,,,,"11","null","R","R","L","BOS","KC","B","null","null",0,2,2018,"0.6066","1.3045","-0.5312","4.8400","null","null","null",1,7,"Bot","null","null",,,460077,,"180502_191256","-7.1801","-133.4995","0.5858","8.7572","27.7034","-16.8744","3.1107","1.2613","null","null","null","91.9560","2150","6.3380",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.1629","null","null","null","null","null","null","null",57,"3","4-Seam Fastball",4,3,4,3,3,4,4,3
"CU","2018-05-02","72.0","1.7427","5.6272","Mookie Betts",605141,518633,"null","swinging_strike",,,,,"13","null","R","R","L","BOS","KC","S","null","null",0,1,2018,"-0.8648","-1.5220","-0.4381","1.0035","null","null","null",1,7,"Bot","null","null",,,460077,,"180502_191237","-2.8534","-104.5345","1.0128","-5.5694","21.3448","-43.4931","3.0166","1.2377","null","null","null","70.7730","2443","5.9450",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.5558","null","null","null","null","null","null","null",57,"2","Curveball",4,3,4,3,3,4,4,3
"FF","2018-05-02","93.3","1.7484","5.7648","Mookie Betts",605141,518633,"null","called_strike",,,,,"5","null","R","R","L","BOS","KC","S","null","null",0,0,2018,"0.7498","1.5076","0.2151","2.1766","null","null","null",1,7,"Bot","null","null",,,460077,,"180502_191223","-5.6143","-135.7186","-6.8251","10.5161","28.9655","-12.1862","3.1342","1.3554","null","null","null","93.6590","2285","6.4650",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.0351","null","null","null","null","null","null","null",57,"1","4-Seam Fastball",4,3,4,3,3,4,4,3
"SL","2018-05-02","86.8","2.0280","5.6419","Mookie Betts",605141,518633,"home_run","hit_into_play_score",,,,,"5","Mookie Betts homers (10) on a fly ball to left field.  ","R","R","L","BOS","KC","X","null","fly_ball",0,2,2018,"-0.2755","0.1348","-0.0138","2.2516","null","null","null",1,5,"Bot","10.51","96.89",,,460077,,"180502_183337","-4.3083","-126.3559","-2.1868","-2.0285","25.9866","-30.5319","3.1089","1.3301","361","97.8","31.4580","86.3800","2427","6.0220",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.4788","0.463","0.844","2.00",1,0,3,5,41,"3","Slider",3,3,3,3,3,3,3,3
"FF","2018-05-02","94.1","1.6152","5.7622","Mookie Betts",605141,518633,"null","foul",,,,,"4","null","R","R","L","BOS","KC","S","null","null",0,1,2018,"0.6589","1.4624","-0.4957","2.2512","null","null","null",1,5,"Bot","null","null",,,460077,,"180502_183310","-7.0005","-136.7312","-6.6718","9.9646","32.0934","-12.3477","3.1073","1.3050","351","105.9","24.4130","94.4120","2350","6.6990",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"53.8017","null","null","null","null","null","null","null",41,"2","4-Seam Fastball",3,3,3,3,3,3,3,3
"FT","2018-05-02","94.0","1.5373","5.9071","Mookie Betts",605141,518633,"null","called_strike",,,,,"1","null","R","R","L","BOS","KC","S","null","null",0,0,2018,"0.8626","1.3247","-0.5932","2.6295","null","null","null",1,5,"Bot","null","null",,,460077,,"180502_183250","-7.4184","-136.6063","-5.6389","12.4775","32.5988","-14.6221","3.0368","1.3050","null","null","null","93.5560","2341","6.2900",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.2106","null","null","null","null","null","null","null",41,"1","2-Seam Fastball",3,3,3,3,3,3,3,3
"CH","2018-05-02","83.9","1.9134","5.7345","Mookie Betts",605141,518633,"home_run","hit_into_play_score",,,,,"7","Mookie Betts homers (9) on a fly ball to left center field.  ","R","R","L","BOS","KC","X","null","fly_ball",1,1,2018,"1.1237","1.2128","-0.3759","1.5793","null","null","null",0,4,"Bot","65.57","16.18",,,460077,,"180502_180853","-7.5335","-121.9332","-5.6224","12.7007","23.1664","-19.1457","3.1375","1.3588","452","107.2","26.6820","84.1380","2595","6.4400",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.0605","0.975","1.929","2.00",1,0,3,6,29,"3","Changeup",0,3,0,3,3,0,0,3
"SL","2018-05-02","85.1","2.0213","5.6994","Mookie Betts",605141,518633,"null","ball",,,,,"13","null","R","R","L","BOS","KC","B","null","null",0,1,2018,"-0.3410","0.1748","-1.4669","-0.0334","null","null","null",0,4,"Bot","null","null",,,460077,,"180502_180829","-7.4845","-123.5927","-7.4637","-2.0525","23.8040","-29.1568","3.0737","1.3185","null","null","null","85.0350","2435","6.2800",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.2203","null","null","null","null","null","null","null",29,"2","Slider",0,3,0,3,3,0,0,3
"FF","2018-05-02","94.4","1.8727","5.7134","Mookie Betts",605141,518633,"null","called_strike",,,,,"5","null","R","R","L","BOS","KC","S","null","null",0,0,2018,"0.8094","1.4492","-0.1828","2.4420","null","null","null",0,4,"Bot","null","null",,,460077,,"180502_180814","-7.1977","-137.3286","-6.1188","11.8716","28.9854","-12.5417","3.2148","1.3655","null","null","null","95.0300","2335","6.5660",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"53.9341","null","null","null","null","null","null","null",29,"1","4-Seam Fastball",0,3,0,3,3,0,0,3
"FT","2018-05-02","93.1","2.0707","5.7107","Mookie Betts",605141,518633,"single","hit_into_play_no_out",,,,,"3","Mookie Betts singles on a ground ball to left fielder Jon Jay.  ","R","R","L","BOS","KC","X","null","ground_ball",0,1,2018,"1.0766","1.2615","0.8020","2.6772","null","null","null",0,1,"Bot","106.10","107.31",,,460077,,"180502_171751","-5.6441","-135.4155","-4.8078","14.5268","29.2043","-15.7480","2.9915","1.2597","29","97.6","-3.7030","93.4130","2118","6.4710",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.0290","0.334","0.323","0.90",1,1,0,2,5,"2","2-Seam Fastball",0,1,0,1,1,0,0,1
"FT","2018-05-02","92.4","2.0985","5.7972","Mookie Betts",605141,518633,"null","called_strike",,,,,"12","null","R","R","L","BOS","KC","S","null","null",0,0,2018,"1.0349","1.0910","0.2927","3.2343","null","null","null",0,1,"Bot","null","null",,,460077,,"180502_171730","-6.8513","-134.5325","-3.1362","13.9857","26.8021","-18.4438","3.1091","1.3302","null","null","null","92.7850","1987","6.3060",529860,518633,460077,596144,593160,519058,444876,445055,460086,624585,"54.1947","null","null","null","null","null","null","null",5,"1","2-Seam Fastball",0,1,0,1,1,0,0,1
"FF","2018-05-01","91.7","-1.0449","6.1973","Mookie Betts",605141,516969,"strikeout","swinging_strike",,,,,"11","Mookie Betts strikes out swinging.  ","R","R","R","BOS","KC","S",2,"null",2,2,2018,"-0.5290","1.4234","-0.1976","3.8315","null","null","643217.00",2,12,"Bot","null","null",,,460077,,"180502_031004","3.2492","-133.4440","-3.1110","-6.9460","30.1687","-15.0020","3.1092","1.2599","null","null","null","90.9850","2085","5.9680",529845,516969,460077,446263,593160,572365,444876,460086,501659,445055,"54.5324","null","null","0.00",1,0,0,"null",101,"5","4-Seam Fastball",4,4,4,4,4,4,4,4
"FF","2018-05-01","95.0","-0.9587","6.0647","Mookie Betts",605141,516969,"null","ball",,,,,"14","null","R","R","R","BOS","KC","B","null","null",1,2,2018,"-0.9164","1.2266","0.0368","1.1418","null","null","643217.00",2,12,"Bot","null","null",,,460077,,"180502_030937","4.7012","-138.0586","-10.0354","-12.8713","31.0129","-14.3076","3.2844","1.4936","null","null","null","95.4030","2224","6.6160",529845,516969,460077,446263,593160,572365,444876,460086,501659,445055,"53.8846","null","null","null","null","null","null","null",101,"4","4-Seam Fastball",4,4,4,4,4,4,4,4
"SL","2018-05-01","84.6","-1.3860","5.8972","Mookie Betts",605141,516969,"null","blocked_ball",,,,,"14","null","R","R","R","BOS","KC","B","null","null",0,2,2018,"0.8801","0.4189","1.2885","0.7614","null","null","643217.00",2,12,"Bot","null","null",,,460077,,"180502_030911","4.4665","-122.8937","-6.3510","7.8558","23.4727","-27.0603","3.1559","1.5404","null","null","null","83.5210","2637","5.5920",529845,516969,460077,446263,593160,572365,444876,460086,501659,445055,"54.9085","null","null","null","null","null","null","null",101,"3","Slider",4,4,4,4,4,4,4,4
"FF","2018-05-01","97.5","-1.1496","5.9964","Mookie Betts",605141,516969,"null","foul",,,,,"1","null","R","R","R","BOS","KC","S","null","null",0,1,2018,"-0.5123","1.4483","-0.3032","3.1067","null","null","643217.00",2,12,"Bot","null","null",,,460077,,"180502_030848","3.4007","-141.8211","-5.4840","-7.5697","31.8920","-11.9382","3.1092","1.2598","217","75.7","46.0766","96.7840","2299","5.8660",529845,516969,460077,446263,593160,572365,444876,460086,501659,445055,"54.6341","null","null","null","null","null","null","null",101,"2","4-Seam Fastball",4,4,4,4,4,4,4,4
"FF","2018-05-01","96.4","-1.3351","5.9796","Mookie Betts",605141,516969,"null","called_strike",,,,,"3","null","R","R","R","BOS","KC","S","null","null",0,0,2018,"-0.4939","1.4248","0.7677","2.8434","null","null","643217.00",2,12,"Bot","null","null",,,460077,,"180502_030806","6.6456","-140.1810","-5.9131","-7.9030","31.0472","-12.5404","3.2143","1.5053","null","null","null","95.8380","2299","5.9590",529845,516969,460077,446263,593160,572365,444876,460086,501659,445055,"54.5418","null","null","null","null","null","null","null",101,"1","4-Seam Fastball",4,4,4,4,4,4,4,4
"FT","2018-05-01","93.9","-2.6834","5.7062","Mookie Betts",605141,641838,"field_out","hit_into_play",,,,,"4","Mookie Betts grounds out, third baseman Ryan Goins to first baseman Lucas Duda.  ","R","R","R","BOS","KC","X",5,"ground_ball",0,1,2018,"-1.2375","0.5315","-0.8110","2.3287","null","null","null",1,10,"Bot","102.20","170.00",,,460077,,"180502_023129","7.5965","-136.5388","-4.1923","-17.1686","30.1316","-24.8086","3.1092","1.2599","13","98.9","-10.0140","93.9900","2222","6.3890",529845,641838,460077,446263,593160,572365,444876,460086,501659,445055,"54.1118","0.309","0.278","0.00",1,0,0,2,83,"2","2-Seam Fastball",3,3,3,3,3,3,3,3
"CU","2018-05-01","83.3","-2.7095","5.7669","Mookie Betts",605141,641838,"null","called_strike",,,,,"8","null","R","R","R","BOS","KC","S","null","null",0,0,2018,"0.4778","-0.0552","0.0368","2.0628","null","null","null",1,10,"Bot","null","null",,,460077,,"180502_023113","5.3971","-121.3682","-1.9831","3.7248","23.3931","-32.5413","3.2844","1.5170","null","null","null","83.9120","2062","6.5890",529845,641838,460077,446263,593160,572365,444876,460086,501659,445055,"53.9109","null","null","null","null","null","null","null",83,"1","Curveball",3,3,3,3,3,3,3,3
"CH","2018-04-28","82.3","2.5591","5.6859","Mookie Betts",605141,642232,"double","hit_into_play_no_out",,,,,"13","Mookie Betts doubles (11) on a ground ball to left fielder Denard Span.  ","R","R","L","BOS","TB","X","null","ground_ball",0,1,2018,"1.3145","0.2533","-0.0869","1.0507","null","null","null",1,4,"Bot","50.89","115.14",,,467092,,"180428_213859","-8.4077","-119.5396","-4.4747","13.9136","20.3977","-29.2198","3.0830","1.2336","69","100.8","3.2120","81.8460","2061","5.8300",529813,642232,467092,543068,621002,622110,588751,452655,608654,460576,"54.6702","0.563","0.508","1.25",1,1,1,4,36,"2","Changeup",3,4,3,4,4,3,3,4
"CH","2018-04-28","81.3","2.5697","5.7073","Mookie Betts",605141,642232,"null","called_strike",,,,,"8","null","R","R","L","BOS","TB","S","null","null",0,0,2018,"1.5746","0.4974","0.2478","1.8007","null","null","null",1,4,"Bot","null","null",,,467092,,"180428_213845","-8.0612","-118.1212","-3.0892","15.9427","20.3948","-27.2651","3.3874","1.3352","null","null","null","80.7440","2177","5.7870",529813,642232,467092,543068,621002,622110,588751,452655,608654,460576,"54.7137","null","null","null","null","null","null","null",36,"1","Changeup",3,4,3,4,4,3,3,4
"SI","2018-04-28","96.0","-0.5664","6.5742","Mookie Betts",605141,630023,"strikeout","swinging_strike",,,,,"6","Mookie Betts strikes out swinging.  ","R","R","R","BOS","TB","S",2,"null",2,2,2018,"-1.2347","0.5708","0.5677","2.4960","null","null","null",2,2,"Bot","null","null",,,467092,,"180428_210039","5.7076","-139.5929","-6.4423","-17.1941","29.8304","-23.6359","3.0862","1.2369","null","null","null","95.5360","2229","5.9490",529813,630023,467092,543068,621002,622110,588751,452655,608654,460576,"54.5513","null","null","0.00",1,0,0,"null",19,"5","Sinker",2,2,2,2,2,2,2,2
